0.9297,-3.7971,4.6429,-0.2957,0
-2.2173,1.4671,-0.72689,-1.1724,1
-2.0659,1.0512,-0.46298,-1.0974,1
-0.9854,-6.661,5.8245,0.5461,1
-0.53072,-0.097265,-0.21793,1.0426,1
3.9102,6.065,-2.4534,-0.68234,0
2.6946,6.7976,-0.40301,0.44912,0
3.8644,3.7061,0.70403,0.35214,0
5.1776,8.2316,-3.2511,-1.5694,0
-2.2625,-0.099335,2.8127,0.48662,1
-2.5526,-7.3625,6.9255,-0.66811,1
3.7831,10.0526,-3.8869,-3.7366,0
-0.93587,-5.1008,4.5367,1.3866,1
0.066129,2.4914,-2.9401,-0.62156,1
-1.786,-8.1157,7.0858,-1.2112,1
-5.8818,7.6584,0.5558,-2.9155,1
1.934,-9.2828e-06,4.816,-0.33967,0
0.61652,3.8944,-4.7275,-4.3948,1
-1.979,3.2301,-1.3575,-2.5819,1
0.025013,3.3998,-4.4327,-4.2655,1
-1.9116,-6.1603,5.606,0.48533,1
2.7831,10.9796,-3.557,-4.4039,0
-2.8619,4.5193,-0.58123,-4.2629,1
-1.5228,-6.4789,5.7568,0.87325,1
-5.4414,7.2363,0.10938,-7.5642,1
1.6799,4.2068,-4.5398,-2.3931,1
4.4069,10.9072,-4.5775,-4.4271,0
-2.1674,0.12415,-1.0465,-0.86208,1
0.5195,-3.2633,3.0895,-0.9849,0
-0.47465,-4.3496,1.9901,0.7517,1
-3.3924,3.3564,-0.72004,-3.5233,1
-2.0891,-0.48422,1.704,1.7435,1
0.3434,0.12415,-0.28733,0.14654,1
-3.5741,3.944,-0.07912,-2.1203,1
0.74067,1.7299,-3.1963,-0.1457,1
3.6941,-3.9482,4.2625,1.1577,0
-0.91318,-2.0113,-0.19565,0.066365,1
-0.87834,3.257,-3.6778,-3.2944,1
0.7049,0.17174,-1.7859,0.36119,1
4.988,7.2052,-3.2846,-1.1608,0
0.94732,-0.57113,7.1903,-0.67587,0
-2.565,-5.7899,6.0122,0.046968,1
-0.41645,0.32487,-0.33617,-0.36036,1
-1.6706,-2.09,1.584,0.71162,1
-0.11716,0.60422,-0.38587,-0.059065,1
-3.2305,-7.2135,11.6433,-0.94613,1
3.9529,-2.3548,2.3792,0.48274,0
2.5328,7.528,-0.41929,-2.6478,0
4.7285,2.1065,-0.28305,1.5625,0
5.3915,9.9946,-3.8081,-3.3642,0
2.8033,9.0862,-3.3668,-1.0224,0
2.8969,0.70768,2.29,1.8663,0
-1.239,-6.541,4.8151,-0.033204,1
2.7161,-4.2006,4.1914,0.16981,0
-2.2987,-5.227,5.63,0.91722,1
1.9647,6.9383,0.57722,0.66377,0
0.77765,5.9781,1.1941,-0.3526,0
0.5706,-0.0248,1.2421,-0.5621,0
2.8561,6.9176,-0.79372,0.48403,0
-1.2568,-1.4733,2.8718,0.44653,1
0.040498,8.5234,1.4461,-3.9306,0
1.0987,0.6394,5.989,-0.58277,0
5.0185,8.5978,-2.9375,-1.281,0
4.052,-0.16555,0.45383,0.51248,0
-2.8829,3.8964,-0.1888,-1.1672,1
-3.3884,-8.215,10.3315,0.98187,1
-3.3203,-0.02691,2.9618,-0.44958,1
4.7114,2.0755,-0.2702,1.2379,0
-0.64472,-4.6062,8.347,-2.7099,0
2.2429,-4.1427,5.2333,-0.40173,0
-1.5572,-9.8808,8.1088,-1.0806,1
1.3349,6.1189,0.46497,0.49826,0
2.7744,6.8576,-1.0671,0.075416,0
-0.60975,-4.002,1.8471,0.6017,1
1.2279,4.0309,-4.6435,-3.9125,1
0.5415,6.0319,1.6825,-0.46122,0
3.5458,9.3718,-4.0351,-3.9564,0
5.0214,8.0764,-3.0515,-1.7155,0
1.3518,1.0595,-2.3437,0.39998,1
5.8519,5.3905,-2.4037,-0.061652,0
1.5691,6.3465,-0.1828,-2.4099,0
-1.2846,3.2715,-1.7671,-3.2608,1
-0.23356,3.2405,-3.0669,-2.7784,1
2.6718,5.6574,0.72974,-1.4892,0
3.5251,0.7201,1.6928,0.64438,0
4.2899,9.1814,-4.6067,-4.3263,0
5.4188,10.1457,-4.084,-3.6991,0
4.0552,0.40143,1.4563,0.65343,0
4.0524,5.6802,-1.9693,0.026279,0
3.0009,5.8126,-2.2306,-0.66553,0
-3.1366,0.42212,2.6225,-0.064238,1
-2.1802,3.3791,-1.2256,-2.6621,1
3.482,-4.1634,3.5008,-0.078462,0
-3.506,-12.5667,15.1606,-0.75216,1
-1.682,-6.8121,7.1398,1.3323,1
2.4287,9.3821,-3.2477,-1.4543,0
1.8799,2.4707,2.4931,0.37671,0
5.032,8.2026,-2.6256,-1.0341,0
-2.5346,-0.77392,3.3602,0.00171,1
1.7452,4.8028,2.0878,0.62627,0
-4.577,3.4515,0.66719,-0.94742,1
1.4578,-0.08485,4.1785,0.59136,0
3.6216,8.6661,-2.8073,-0.44699,0
3.9382,0.9291,0.78543,0.6767,0
5.0297,-4.9704,3.5025,-0.23751,0
3.9292,-2.9156,2.2129,0.30817,0
-3.5916,-6.2285,10.2389,-1.1543,1
-5.0477,-5.8023,11.244,-0.3901,1
-1.3612,10.694,1.7022,-2.9026,0
2.2928,9.0386,-3.2417,-1.2991,0
1.9265,7.7557,-0.16823,-3.0771,0
5.0617,-0.35799,0.44698,0.99868,0
3.5257,1.2829,1.9276,1.7991,0
4.2969,7.617,-2.3874,-0.96164,0
3.9771,11.1513,-3.9272,-4.3444,0
2.614,8.0081,-3.7258,-1.3069,0
1.0652,8.3682,-1.4004,-1.6509,0
1.7331,3.9544,-4.7412,-2.5017,1
-1.1804,11.5093,0.15565,-6.8194,0
1.7939,-1.1174,1.5454,-0.26079,0
-3.8552,3.5219,-0.38415,-3.8608,1
-4.3967,4.9601,-0.64892,-5.4719,1
-1.9922,11.6542,2.6542,-5.2107,0
-1.4094,-2.1252,-0.10397,-0.19225,1
-2.8267,-9.0407,9.0694,-0.98233,1
4.3848,-3.0729,3.0423,1.2741,0
0.4339,5.5395,2.033,-0.40432,0
-0.16682,5.8974,0.49839,-0.70044,0
-0.69572,8.6165,1.8419,-4.3289,0
-2.2261,12.5398,2.9438,-3.5258,0
3.4776,8.811,-3.1886,-0.92285,0
-0.21394,-0.68287,0.096532,1.1965,1
2.3925,9.798,-3.0361,-2.8224,0
3.946,6.8514,-1.5443,-0.5582,0
-1.3968,-9.6698,9.4652,-0.34872,1
1.8216,-6.4748,8.0514,-0.41855,0
2.6799,3.1349,0.34073,0.58489,0
-0.95923,-6.7128,4.9857,0.32886,1
3.3756,-4.0951,4.367,1.0698,0
-1.5681,-7.2446,6.5537,-0.1276,1
-3.6227,3.9958,-0.35845,-3.9047,1
1.7875,4.78,-5.1362,-3.2362,1
3.583,-3.7971,3.4391,-0.12501,0
-2.0631,-1.5147,1.219,0.44524,1
-0.69745,-1.7672,-0.34474,-0.12372,1
2.5635,6.7769,-0.61979,0.38576,0
-1.9966,-9.5001,9.682,-0.12889,1
-0.91718,9.9884,1.1804,-5.2263,0
0.58836,10.7727,-1.3884,-4.3276,0
3.577,2.4004,1.8908,0.73231,0
-2.6864,-0.097265,0.61663,0.061192,1
-0.77461,-1.8768,2.4023,1.1319,1
-0.7869,9.5663,-3.7867,-7.5034,0
-0.70346,2.957,-3.5947,-3.1457,1
1.2999,2.5762,2.0107,-0.18967,0
-4.4861,-13.2889,17.3087,-3.2194,1
-2.3242,11.5176,1.8231,-5.375,0
1.5077,1.9596,-3.0584,-0.12243,1
-0.62043,0.5587,-0.38587,-0.66423,1
3.4312,6.2637,-1.9513,-0.36165,0
-2.899,-0.60424,2.6045,1.3776,1
-2.3142,2.0838,-0.46813,-1.6767,1
4.5645,-3.6275,2.8684,0.27714,0
-6.1632,8.7096,-0.21621,-3.6345,1
2.5559,3.3605,2.0321,0.26809,0
-2.0285,3.8468,-0.63435,-1.175,1
1.6406,3.5488,1.3964,-0.36424,0
-1.5851,-2.1562,1.7082,0.9017,1
5.2032,3.5116,-1.2538,1.0129,0
0.29961,7.1328,-0.31475,-1.1828,0
4.0329,0.23175,0.89082,1.1823,0
-2.286,-5.4484,5.8039,0.88231,1
-1.8187,-9.0366,9.0162,-0.12243,1
-0.36506,2.8928,-3.6461,-3.0603,1
-1.6988,-7.1163,5.7902,0.16723,1
1.0117,0.9022,-2.3506,0.42714,1
0.86202,2.6963,4.2908,0.54739,0
1.105,7.4432,0.41099,-3.0332,0
-2.0441,1.2271,0.18564,-1.091,1
5.7227,5.8312,-2.4097,-0.24527,0
4.5597,-2.4211,2.6413,1.6168,0
2.0922,-6.81,8.4636,-0.60216,0
-1.9983,-6.6072,4.8254,-0.41984,1
4.4295,-2.3507,1.7048,0.90946,0
1.9572,-5.1153,8.6127,-1.4297,0
-1.7064,3.3088,-2.2829,-2.1978,1
2.8237,2.8597,0.19678,0.57196,0
2.4673,1.3926,1.7125,0.41421,0
1.3566,4.2358,2.1341,0.3211,0
-1.6952,1.0657,8.8294,0.94955,0
-1.6386,3.3584,-1.7302,-3.5646,1
-0.9607,2.6963,-3.1226,-1.3121,1
-2.4621,2.7645,-0.62578,-2.8573,1
-2.7908,-5.7133,5.953,0.45946,1
-4.2887,-7.8633,11.8387,-1.8978,1
-0.025314,-0.17383,-0.11339,1.2198,1
2.1616,-6.8804,8.1517,-0.081048,0
0.96441,5.8395,2.3235,0.066365,0
-2.9883,0.31245,0.45041,0.068951,1
-3.8073,-8.0971,10.1772,0.65084,1
1.5799,-4.7076,7.9186,-1.5487,0
-1.5621,-2.2121,4.2591,0.27972,1
-0.38388,-1.0471,8.0514,0.49567,0
4.5707,7.2094,-3.2794,-1.4944,0
1.6849,8.7489,-1.2641,-1.3858,0
1.8994,0.97462,4.2265,0.81377,0
1.594,4.7055,1.3758,0.081882,0
-4.5531,-12.5854,15.4417,-1.4983,1
-1.8046,-6.8141,6.7019,1.1681,1
4.7072,8.2957,-2.5605,-1.4905,0
3.757,-5.4236,3.8255,-1.2526,0
0.030219,-1.0512,1.4024,0.77369,1
-2.3299,-9.9532,8.4756,-1.8733,1
3.5761,9.7753,-3.9795,-3.4638,0
4.2406,-2.4852,1.608,0.7155,0
0.6818,4.8504,-5.2133,-6.1043,1
-1.8348,11.0334,3.1863,-4.8888,0
2.9719,6.8369,-0.2702,0.71291,0
-0.86339,1.9348,-2.3729,-1.0897,1
-1.48,-10.5244,9.9176,-0.5026,1
2.4391,6.4417,-0.80743,-0.69139,0
-2.4349,-9.2497,8.9922,-0.50001,1
-3.551,1.8955,0.1865,-2.4409,1
3.2051,8.6889,-2.9033,-0.7819,0
3.9262,6.0299,-2.0156,-0.065531,0
5.504,10.3671,-4.413,-4.0211,0
-3.8826,4.898,-0.92311,-5.0801,1
3.8832,6.4023,-2.432,-0.98363,0
-1.3,10.2678,-2.953,-5.8638,0
-3.3863,-12.9889,13.0545,-2.7202,1
3.8496,9.7939,-4.1508,-4.4582,0
-4.9447,3.3005,1.063,-1.444,1
0.74307,11.17,-1.3824,-4.0728,0
-0.023579,7.1742,0.78457,-0.75734,0
-5.3012,7.3915,0.029699,-7.3987,1
-1.8782,-6.5865,4.8486,-0.021566,1
-4.1429,2.7749,0.68261,-0.71984,1
-2.6685,-10.4519,9.1139,-1.7323,1
2.3066,3.5364,0.57551,0.41938,0
0.7376,4.8525,-4.7986,-5.6659,1
-2.5419,-0.65804,2.6842,1.1952,1
-2.5373,-6.959,8.8054,1.5289,1
0.21431,-0.69529,0.87711,0.29653,1
5.8782,5.9409,-2.8544,-0.60863,0
-3.0799,0.60836,2.7039,-0.23751,1
2.7365,-5.0325,6.6608,-0.57889,0
0.64295,7.1018,0.3493,-0.41337,0
-1.6641,-1.3678,1.997,0.52283,1
2.229,9.6325,-3.1123,-2.7164,0
3.7635,2.7811,0.66119,0.34179,0
-1.1667,-1.4237,2.9241,0.66119,1
5.086,3.2798,-1.2701,1.1189,0
4.3239,-4.8835,3.4356,-0.5776,0
-1.4628,-1.5706,2.4357,0.49826,1
2.2893,3.733,0.6312,-0.39786,0
-2.4953,11.1472,1.9353,-3.4638,0
1.4507,8.7903,-2.2324,-0.65259,0
3.9719,1.0367,0.75973,1.0013,0
0.6005,0.99945,-2.2126,0.097399,1
3.4916,8.5709,-3.0326,-0.59182,0
-3.8952,3.8157,-0.31304,-3.8194,1
2.0421,1.2436,4.2171,0.90429,0
-0.10234,1.8189,-2.2169,-0.56725,1
-0.81479,-5.7381,4.3919,0.3211,1
-0.2951,9.0489,-0.52725,-2.0789,0
5.1213,8.5565,-3.3917,-1.5474,0
3.8197,8.9951,-4.383,-4.0327,0
-1.8215,2.7521,-0.72261,-2.353,1
2.483,6.6155,-0.79287,-0.90863,0
2.6213,5.7919,0.065686,-1.5759,0
0.50813,0.47799,-1.9804,0.57714,1
5.1129,-0.49871,0.62863,1.1189,0
3.7352,9.5911,-3.9032,-3.3487,0
3.6181,-3.7454,2.8273,-0.71208,0
1.0135,8.4551,-1.672,-2.0815,0
0.95626,2.4728,4.4578,0.21636,0
-1.0941,2.3072,-2.5237,-1.4453,1
-4.3773,-5.5167,10.939,-0.4082,1
-1.9881,0.99945,-0.28562,-0.70044,1
2.3917,4.5565,-4.9888,-2.8987,1
0.0096613,3.5612,-4.407,-4.4103,1
-3.4083,4.8587,-0.76888,-4.8668,1
-2.7028,1.6327,0.83598,-0.091393,1
2.7296,2.8701,0.51124,0.5099,0
2.6881,6.0195,-0.46641,-0.69268,0
-1.1497,1.2954,7.701,0.62627,0
5.2012,0.32694,0.17965,1.1797,0
-1.9458,11.2217,1.9079,-3.4405,0
-0.27068,3.2674,-3.5562,-3.0888,1
-0.13144,-1.7775,8.3316,0.35214,0
-3.7573,-8.2916,10.3032,0.38059,1
2.5989,3.5178,0.7623,0.81119,0
3.4663,1.1112,1.7425,1.3388,0
-0.83121,0.039307,0.05369,-0.23105,1
0.32444,10.067,-1.1982,-4.1284,0
-0.7056,8.7241,2.2215,-4.5965,0
-2.2804,-0.30626,1.3347,1.3763,1
2.5503,-4.9518,6.3729,-0.41596,0
2.1464,6.0795,-0.5778,-2.2302,0
4.1736,3.3336,-1.4244,0.60429,0
-3.6053,-5.974,10.0916,-0.82846,1
-5.0301,7.5032,-0.13396,-7.5034,1
-1.7697,3.4329,-1.2144,-2.3789,1
1.2706,8.035,-0.19651,-2.1888,0
0.5706,-0.0248,1.2421,-0.5621,0
5.2868,3.257,-1.3721,1.1668,0
0.11686,3.735,-4.4379,-4.3741,1
-1.2244,1.7485,-1.4801,-1.4181,1
0.90407,3.3708,-4.4987,-3.6965,1
-1.5951,-6.572,4.7689,-0.94354,1
-1.9667,11.8052,-0.40472,-7.8719,0
-3.0866,-6.6362,10.5405,-0.89182,1
-3.7503,-13.4586,17.5932,-2.7771,1
-1.1188,3.3357,-1.3455,-1.9573,1
4.8077,2.2327,-0.26334,1.5534,0
3.8244,-3.1081,2.4537,0.52024,0
-0.12196,8.8068,0.94566,-4.2267,0
2.0051,-6.8638,8.132,-0.2401,0
2.549,6.1499,-1.1605,-1.2371,0
1.0009,7.7846,-0.28219,-2.6608,0
0.5706,-0.024841,1.2421,-0.56208,0
4.7926,1.7071,-0.051701,1.4926,0
0.5706,-0.0248,1.2421,-0.5621,0
2.9695,5.6222,0.27561,-1.1556,0
4.0713,10.4023,-4.1722,-4.7582,0
3.0864,-2.5845,2.2309,0.30947,0
4.1197,-2.7956,2.0707,0.67412,0
-0.16108,-6.4624,8.3573,-1.5216,0
-1.9551,-6.9756,5.5383,-0.12889,1
0.16358,-3.3584,1.3749,1.3569,1
